Row ID,Order ID,Order Date,Year,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Product Name,Total Discount,Average Sales
6321,CA-2014-160017,41911,41911,41915,Standard Class,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10001800,Office Supplies,Paper,10.368,2,0.2,3.6288,Xerox 220,,
5462,CA-2014-101574,41911,41911,41917,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10001706,Furniture,Furnishings,9.24,3,0,4.4352,Longer-Life Soft White Bulbs,,
8054,CA-2014-152205,41911,41911,41918,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,Binders,2.655,1,0.7,-1.8585,GBC Standard Plastic Binding Systems Combs,,
1069,US-2014-139955,41911,41911,41913,Second Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521,Central,OFF-SU-10001935,Office Supplies,Supplies,1.744,1,0.2,-0.3488,Staples,,
4474,CA-2014-121300,41912,41912,41912,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,344.22,2,0.4,-189.321,Riverside Furniture Stanwyck Manor Table Series,,
987,CA-2014-100314,41912,41912,41918,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,Machines,336.51,3,0.4,44.868,Wasp CCD Handheld Bar Code Reader,,
4843,CA-2014-118402,41912,41912,41917,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10001418,Office Supplies,Storage,243.92,5,0.2,-54.882,Carina Media Storage Towers in Natural & Black,,
4473,CA-2014-121300,41912,41912,41912,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,TEC-AC-10004571,Technology,Accessories,239.976,3,0.2,65.9934,Logitech G700s Rechargeable Gaming Mouse,,
7663,US-2014-141509,41912,41912,41914,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002067,Office Supplies,Art,99.2,5,0,25.792,Newell 334,,
5793,CA-2014-140186,41912,41912,41915,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-AP-10002578,Office Supplies,Appliances,97.84,2,0,25.4384,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",,
9802,CA-2014-137918,41912,41912,41919,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Lodi,California,95240,West,OFF-SU-10000898,Office Supplies,Supplies,97.3,7,0,28.217,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",,
5792,CA-2014-140186,41912,41912,41915,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FUR-CH-10002961,Furniture,Chairs,72.784,1,0.2,0,"Leather Task Chair, Black",,
4472,CA-2014-121300,41912,41912,41912,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-CH-10003774,Furniture,Chairs,63.686,1,0.3,-15.4666,"Global Wood Trimmed Manager's Task Chair, Khaki",,
5794,CA-2014-140186,41912,41912,41915,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FUR-FU-10004848,Furniture,Furnishings,51.75,1,0,15.525,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",,
5140,CA-2014-128335,41912,41912,41918,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,East,OFF-PA-10004996,Office Supplies,Paper,51.55,5,0,24.2285,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",,
6209,CA-2014-148138,41912,41912,41916,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Marion,Ohio,43302,East,OFF-ST-10000563,Office Supplies,Storage,51.168,2,0.2,-6.396,Fellowes Bankers Box Stor/Drawer Steel Plus,,
5795,CA-2014-140186,41912,41912,41915,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-BI-10003364,Office Supplies,Binders,46.672,2,0.2,16.3352,Binding Machine Supplies,,
5791,CA-2014-140186,41912,41912,41915,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-FA-10002280,Office Supplies,Fasteners,35,7,0,16.8,Advantus Plastic Paper Clips,,
986,CA-2014-100314,41912,41912,41918,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,Office Supplies,Envelopes,27.968,4,0.2,9.4392,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",,
5139,CA-2014-128335,41912,41912,41918,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,East,OFF-EN-10001539,Office Supplies,Envelopes,23.34,3,0,10.9698,Staples,,
4476,CA-2014-121300,41912,41912,41912,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-FU-10004586,Furniture,Furnishings,21.248,4,0.2,7.4368,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,,
4475,CA-2014-121300,41912,41912,41912,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002787,Office Supplies,Paper,15.552,3,0.2,5.4432,Xerox 227,,
4477,CA-2014-121300,41912,41912,41912,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002606,Office Supplies,Paper,8.448,2,0.2,2.64,Xerox 1928,,
8591,CA-2014-126676,41912,41912,41914,First Class,FH-14365,Fred Hopkins,Corporate,United States,Hempstead,New York,11550,East,OFF-EN-10004846,Office Supplies,Envelopes,7.98,3,0,3.9102,Letter or Legal Size Expandable Poly String Tie Envelopes,,
985,CA-2014-100314,41912,41912,41918,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,Labels,7.968,2,0.2,2.5896,Avery 499,,
5267,CA-2014-147452,41913,41913,41916,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004039,Office Supplies,Paper,167.94,3,0,82.2906,Xerox 1882,,
6694,CA-2014-144225,41913,41913,41915,Second Class,CC-12475,Cindy Chapman,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10000062,Office Supplies,Paper,164.88,3,0,80.7912,Green Bar Computer Printout Paper,,
9141,CA-2014-123029,41913,41913,41915,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10002402,Technology,Accessories,159.98,2,0,47.994,Razer Kraken PRO Over Ear PC and Music Headset,,
9215,US-2014-120908,41913,41913,41915,First Class,BF-10975,Barbara Fisher,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004677,Office Supplies,Labels,20.664,7,0.2,6.9741,Self-Adhesive Address Labels for Typewriters with Dispenser Box,,
5266,CA-2014-147452,41913,41913,41916,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001838,Office Supplies,Paper,11.76,2,0,5.7624,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",,
9688,US-2014-130603,41913,41913,41919,Standard Class,SC-20050,Sample Company A,Home Office,United States,Arlington,Texas,76017,Central,OFF-BI-10000301,Office Supplies,Binders,11.646,9,0.8,-17.469,GBC Instant Report Kit,,
5268,CA-2014-147452,41913,41913,41916,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001626,Office Supplies,Appliances,3.89,1,0,1.0114,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",,
3296,CA-2014-113418,41914,41914,41916,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10035,East,TEC-MA-10002428,Technology,Machines,1704.89,11,0,767.2005,Fellowes Powershred HS-440 4-Sheet High Security Shredder,,
570,CA-2014-156951,41914,41914,41921,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,451.152,3,0.2,0,Hon Every-Day Series Multi-Task Chairs,,
2216,CA-2014-129378,41914,41914,41915,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-AP-10000576,Office Supplies,Appliances,241.96,2,0,60.49,"Belkin 325VA UPS Surge Protector, 6'",,
2217,CA-2014-129378,41914,41914,41915,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,FUR-CH-10000553,Furniture,Chairs,108.608,4,0.2,9.5032,"Metal Folding Chairs, Beige, 4/Carton",,
3582,CA-2014-117807,41914,41914,41920,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10000994,Office Supplies,Paper,104.85,1,0,50.328,Xerox 1915,,
8992,US-2014-139577,41914,41914,41919,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10004708,Technology,Accessories,104.75,5,0,21.9975,Sony 32GB Class 10 Micro SDHC R40 Memory Card,,
567,CA-2014-156951,41914,41914,41921,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,91.84,8,0,45.0016,Personal Creations Ink Jet Cards and Labels,,
568,CA-2014-156951,41914,41914,41921,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001107,Office Supplies,Binders,81.088,7,0.2,27.3672,"GBC White Gloss Covers, Plain Front",,
2215,CA-2014-129378,41914,41914,41915,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001922,Office Supplies,Binders,61.776,13,0.2,20.8494,Storex Dura Pro Binders,,
569,CA-2014-156951,41914,41914,41921,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004451,Office Supplies,Paper,19.44,3,0,9.3312,Xerox 222,,
429,CA-2014-152275,41914,41914,41921,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,Art,6.672,6,0.2,0.5004,Design Ebony Sketching Pencil,,
2214,CA-2014-129378,41914,41914,41915,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002012,Office Supplies,Binders,1.44,1,0.2,0.504,Wilson Jones Easy Flow II Sheet Lifters,,
5321,US-2014-162558,41915,41915,41918,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,2314.116,7,0.4,-1002.7836,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,,
4137,CA-2014-105914,41915,41915,41921,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10003716,Office Supplies,Storage,1575.14,7,0,204.7682,Tennsco Double-Tier Lockers,,
7207,CA-2014-137414,41915,41915,41919,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,369.16,11,0.2,32.3015,Ricoh - Ink Collector Unit for GX3000 Series Printers,,
5785,CA-2014-141117,41915,41915,41921,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,FUR-BO-10001972,Furniture,Bookcases,217.764,6,0.7,-384.7164,O'Sullivan 4-Shelf Bookcase in Odessa Pine,,
751,CA-2014-126074,41915,41915,41919,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,FUR-FU-10003577,Furniture,Furnishings,157.74,11,0,56.7864,Nu-Dell Leatherette Frames,,
4136,CA-2014-105914,41915,41915,41921,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,West,OFF-BI-10002854,Office Supplies,Binders,112.12,5,0.2,42.045,"Performers Binder/Pad Holder, Black",,
5788,CA-2014-141117,41915,41915,41921,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10003727,Office Supplies,Art,95.144,7,0.2,10.7037,Berol Giant Pencil Sharpener,,
3979,CA-2014-101308,41915,41915,41920,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,84.784,2,0.2,-20.1362,i.Sound Portable Power - 8000 mAh,,
3192,CA-2014-123981,41915,41915,41921,Standard Class,RW-19630,Rob Williams,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002115,Technology,Phones,65.99,1,0,17.1574,Plantronics 81402,,
750,CA-2014-126074,41915,41915,41919,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10003638,Office Supplies,Binders,58.05,3,0,26.703,GBC Durable Plastic Covers,,
752,CA-2014-126074,41915,41915,41919,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-AR-10003478,Office Supplies,Art,56.98,7,0,22.792,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",,
3128,CA-2014-147564,41915,41915,41919,Standard Class,BP-11155,Becky Pak,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004438,Office Supplies,Paper,49.12,4,0,23.0864,Xerox 1907,,
5786,CA-2014-141117,41915,41915,41921,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFF-SU-10004664,Office Supplies,Supplies,39.072,6,0.2,4.3956,Acme Softgrip Scissors,,
5322,US-2014-162558,41915,41915,41918,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10003984,Office Supplies,Binders,34.236,4,0.7,-26.2476,Lock-Up Easel 'Spel-Binder',,
5320,US-2014-162558,41915,41915,41918,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10000977,Office Supplies,Binders,27.36,3,0.7,-21.888,Ibico Plastic Spiral Binding Combs,,
5787,CA-2014-141117,41915,41915,41921,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFF-BI-10003676,Office Supplies,Binders,22.638,7,0.7,-16.6012,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",,
9421,CA-2014-152926,41915,41915,41917,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001947,Office Supplies,Appliances,21.984,6,0.8,-56.0592,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,,
5319,US-2014-162558,41915,41915,41918,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-PA-10003172,Office Supplies,Paper,20.736,4,0.2,7.2576,Xerox 1996,,
5323,US-2014-162558,41915,41915,41918,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10003691,Furniture,Furnishings,19.76,2,0.2,5.928,"Eldon Image Series Desk Accessories, Ebony",,
7206,CA-2014-137414,41915,41915,41919,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001424,Furniture,Furnishings,17.46,2,0,5.9364,Dax Clear Box Frame,,
9420,CA-2014-152926,41915,41915,41917,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10004708,Office Supplies,Appliances,15.224,2,0.8,-38.8212,Fellowes Superior 10 Outlet Split Surge Protector,,
5317,US-2014-162558,41915,41915,41918,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10002364,Furniture,Furnishings,11.808,2,0.2,1.3284,"Eldon Expressions Wood Desk Accessories, Oak",,
5556,CA-2014-116113,41915,41915,41919,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116,South,FUR-FU-10002963,Furniture,Furnishings,10.16,2,0,3.4544,"Master Caster Door Stop, Gray",,
5318,US-2014-162558,41915,41915,41918,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,Furnishings,9.656,1,0.2,1.5691,Eldon 500 Class Desk Accessories,,
3978,CA-2014-101308,41915,41915,41920,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,Fasteners,8.94,3,0,4.1124,Staples,,
753,CA-2014-126074,41915,41915,41919,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10000546,Office Supplies,Binders,2.88,1,0,1.4112,Avery Durable Binders,,
1897,CA-2014-141789,41916,41916,41919,First Class,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001359,Office Supplies,Binders,1793.98,2,0,843.1706,GBC DocuBind TL300 Electric Binding System,,
6374,CA-2014-143035,41916,41916,41918,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002049,Technology,Accessories,371.97,3,0,66.9546,Logitech G19 Programmable Gaming Keyboard,,
3040,CA-2014-101749,41916,41916,41921,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Pasadena,California,91104,West,FUR-TA-10001520,Furniture,Tables,171.288,3,0.2,-6.4233,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",,
6372,CA-2014-143035,41916,41916,41918,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,FUR-FU-10001934,Furniture,Furnishings,83.92,4,0,21.8192,Magnifier Swing Arm Lamp,,
2978,CA-2014-134607,41916,41916,41921,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10002214,Office Supplies,Storage,22.58,2,0,5.8708,X-Rack File for Hanging Folders,,
8115,CA-2014-144820,41916,41916,41920,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,20.64,5,0.2,2.322,Colorific Watercolor Pencils,,
4331,CA-2014-149853,41916,41916,41922,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012,South,OFF-AP-10000804,Office Supplies,Appliances,17.92,5,0.2,1.12,Hoover Portapower Portable Vacuum,,
4330,CA-2014-149853,41916,41916,41922,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012,South,OFF-PA-10000556,Office Supplies,Paper,15.552,3,0.2,5.4432,Xerox 208,,
6373,CA-2014-143035,41916,41916,41918,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001130,Office Supplies,Art,6.63,3,0,3.1161,"Quartet Alpha White Chalk, 12/Pack",,
5582,CA-2014-163818,41917,41917,41921,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735,East,FUR-FU-10000076,Furniture,Furnishings,19.98,1,0,8.5914,24-Hour Round Wall Clock,,
6341,CA-2014-143112,41918,41918,41922,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-MA-10001047,Technology,Machines,5199.96,4,0,1351.9896,"3D Systems Cube Printer, 2nd Generation, Magenta",,
7956,CA-2014-131807,41918,41918,41923,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-CH-10001190,Furniture,Chairs,435.168,4,0.2,-59.8356,Global Deluxe High-Back Office Chair in Storm,,
6340,CA-2014-143112,41918,41918,41922,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002880,Furniture,Chairs,221.382,2,0.1,2.4598,"Global High-Back Leather Tilter, Burgundy",,
7960,CA-2014-131807,41918,41918,41923,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-TA-10004086,Furniture,Tables,206.352,3,0.2,5.1588,KI Adjustable-Height Table,,
975,US-2014-103247,41918,41918,41921,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East,TEC-PH-10003555,Technology,Phones,160.93,7,0,3.2186,Motorola HK250 Universal Bluetooth Headset,,
6339,CA-2014-143112,41918,41918,41922,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,87.8,4,0,43.9,Samsung HM1900 Bluetooth Headset,,
976,US-2014-103247,41918,41918,41921,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004492,Office Supplies,Binders,75.792,3,0.2,25.5798,Tuf-Vin Binders,,
7959,CA-2014-131807,41918,41918,41923,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-FU-10004666,Furniture,Furnishings,72.9,5,0,26.973,DAX Clear Channel Poster Frame,,
7564,CA-2014-157672,41918,41918,41920,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219,West,TEC-AC-10001714,Technology,Accessories,63.824,2,0.2,13.5626,Logitech MX Performance Wireless Mouse,,
4836,CA-2014-167661,41918,41918,41923,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002581,Office Supplies,Paper,61.96,2,0,27.882,Xerox 1951,,
4835,CA-2014-167661,41918,41918,41923,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,39.92,5,0.2,13.473,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",,
4837,CA-2014-167661,41918,41918,41923,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,19.936,4,0.2,7.2268,Avery Hole Reinforcements,,
7958,CA-2014-131807,41918,41918,41923,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-AP-10004052,Office Supplies,Appliances,15.8,4,0,4.108,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",,
7957,CA-2014-131807,41918,41918,41923,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-FA-10002780,Office Supplies,Fasteners,14.9,5,0,6.854,Staples,,
7961,CA-2014-131807,41918,41918,41923,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,TEC-PH-10000702,Technology,Phones,7.992,1,0.2,2.6973,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",,
4184,US-2014-136868,41919,41919,41925,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,344.91,3,0,10.3473,Space Solutions HD Industrial Steel Shelving.,,
4182,US-2014-136868,41919,41919,41925,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,TEC-AC-10001539,Technology,Accessories,319.96,4,0,115.1856,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,,
9872,CA-2014-146269,41919,41919,41919,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10003208,Office Supplies,Storage,290.336,2,0.2,32.6628,Adjustable Depth Letter/Legal Cart,,
3052,US-2014-148054,41919,41919,41924,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-AP-10004336,Office Supplies,Appliances,227.84,4,0,66.0736,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",,
8329,CA-2014-118577,41919,41919,41924,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,143.7,3,0,68.976,Xerox 1886,,
3051,US-2014-148054,41919,41919,41924,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,FUR-FU-10003247,Furniture,Furnishings,41.96,2,0,2.9372,36X48 HARDFLOOR CHAIRMAT,,
5653,CA-2014-109099,41919,41919,41924,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,40.99,1,0,20.0851,Xerox 1893,,
3053,US-2014-148054,41919,41919,41924,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-PA-10001295,Office Supplies,Paper,37.94,2,0,18.2112,Computer Printout Paper with Letter-Trim Perforations,,
9873,CA-2014-146269,41919,41919,41919,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10004790,Office Supplies,Art,19.152,2,0.2,1.197,Staples,,
4183,US-2014-136868,41919,41919,41925,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002377,Office Supplies,Paper,17.04,3,0,7.668,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",,
9960,CA-2014-137421,41919,41919,41924,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Chandler,Arizona,85224,West,OFF-AR-10001761,Office Supplies,Art,9.344,2,0.2,1.8688,Avery Hi-Liter Smear-Safe Highlighters,,
8330,CA-2014-118577,41919,41919,41924,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,6.48,1,0,3.1104,Xerox 217,,
2405,CA-2014-108574,41920,41920,41924,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10002049,Technology,Accessories,1115.91,9,0,200.8638,Logitech G19 Programmable Gaming Keyboard,,
3386,CA-2014-148404,41920,41920,41924,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003208,Office Supplies,Storage,580.672,4,0.2,65.3256,Adjustable Depth Letter/Legal Cart,,
1715,CA-2014-104003,41920,41920,41926,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10003965,Furniture,Bookcases,307.666,2,0.15,-14.4784,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,,
3388,CA-2014-148404,41920,41920,41924,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004447,Technology,Phones,222.384,2,0.2,16.6788,Toshiba IPT2010-SD IP Telephone,,
3390,CA-2014-148404,41920,41920,41924,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001039,Furniture,Tables,154.764,3,0.4,-36.1116,KI Adjustable-Height Table,,
2406,CA-2014-108574,41920,41920,41924,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003555,Technology,Phones,128.744,7,0.2,-28.9674,Motorola HK250 Universal Bluetooth Headset,,
5281,CA-2014-152709,41920,41920,41925,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10001837,Office Supplies,Storage,85.52,2,0,22.2352,"SAFCO Mobile Desk Side File, Wire Frame",,
